Fecha_Cambio,TC_Soles_Dolares,TC_Soles_Euros
2019-07-08,3.28757142857143,3.604
2019-07-09,3.29071428571429,3.617
2019-07-10,3.28585714285714,3.673
2019-07-11,3.28328571428571,3.674
2019-07-12,3.28257142857143,3.66
2019-07-15,3.28471428571429,3.609
2019-07-16,3.28614285714286,3.621
2019-07-17,3.28514285714286,3.665
2019-07-18,3.28657142857143,3.662
2019-07-19,3.28342857142857,3.643
2019-07-22,3.28414285714286,3.561
2019-07-23,3.29157142857143,3.627
2019-07-24,3.293,3.644
2019-07-25,3.29771428571429,3.658
2019-07-26,3.29785714285714,3.61
2019-07-31,3.30957142857143,3.631
2019-08-01,3.31828571428571,3.65
2019-08-02,3.34557142857143,3.684
2019-08-05,3.38271428571429,3.674
2019-08-06,3.38014285714286,3.755
2019-08-07,3.38328571428571,3.749
2019-08-08,3.37971428571429,3.756
2019-08-09,3.38057142857143,3.763
2019-08-12,3.38757142857143,3.727
2019-08-13,3.37742857142857,3.771
2019-08-14,3.39314285714286,3.762
2019-08-15,3.392,3.736
2019-08-16,3.38242857142857,3.732
2019-08-19,3.38457142857143,3.722
2019-08-20,3.37971428571429,3.73
2019-08-21,3.37642857142857,3.731
2019-08-22,3.37771428571429,3.719
2019-08-23,3.37414285714286,3.747
2019-08-26,3.37828571428571,3.74
2019-08-27,3.38757142857143,3.683
2019-08-28,3.397,3.717
2019-09-02,3.40228571428571,3.561
2019-09-03,3.40414285714286,3.63
2019-09-04,3.38771428571429,3.69
2019-09-05,3.36314285714286,3.65
2019-09-06,3.34157142857143,3.833
2019-09-09,3.34457142857143,3.685
2019-09-10,3.34514285714286,3.665
2019-09-11,3.34328571428571,3.634
2019-09-12,3.32814285714286,3.656
2019-09-13,3.316,3.646
2019-09-16,3.32442857142857,3.58
2019-09-17,3.34342857142857,3.678
2019-09-18,3.34371428571429,3.677
2019-09-19,3.353,3.68
2019-09-20,3.35885714285714,3.666
2019-09-23,3.36214285714286,3.624
2019-09-24,3.344,3.675
2019-09-25,3.35042857142857,3.641
2019-09-26,3.36385714285714,3.646
2019-09-27,3.383,3.679
2019-09-30,3.38157142857143,3.484
2019-10-01,3.39028571428571,3.682
2019-10-02,3.38557142857143,3.694
2019-10-03,3.37457142857143,3.672
2019-10-04,3.37528571428572,3.64
2019-10-07,3.386,3.684
2019-10-09,3.37457142857143,3.635
2019-10-10,3.35928571428571,3.7
2019-10-11,3.35614285714286,3.692
2019-10-14,3.365,3.644
2019-10-15,3.36971428571429,3.704
2019-10-16,3.36757142857143,3.706
2019-10-17,3.35214285714286,3.7
2019-10-18,3.34342857142857,3.701
2019-10-21,3.34242857142857,3.707
2019-10-22,3.34042857142857,3.7
2019-10-23,3.34471428571429,3.703
2019-10-24,3.34771428571429,3.707
2019-10-25,3.34442857142857,3.686
2019-10-28,3.33085714285714,3.682
2019-10-29,3.336,3.686
2019-10-30,3.34685714285714,3.623
2019-11-04,3.33328571428571,3.657
2019-11-05,3.336,3.686
2019-11-06,3.33871428571429,3.661
2019-11-07,3.34385714285714,3.683
2019-11-08,3.35371428571429,3.637
2019-11-11,3.35985714285714,3.534
2019-11-12,3.37442857142857,3.681
2019-11-13,3.39157142857143,3.712
2019-11-14,3.38985714285714,3.709
2019-11-15,3.36842857142857,3.709
2019-11-18,3.36828571428571,3.701
2019-11-19,3.37728571428571,3.699
2019-11-20,3.38557142857143,3.734
2019-11-21,3.37628571428571,3.727
2019-11-22,3.38285714285714,3.704
2019-11-25,3.385,3.692
2019-11-26,3.38242857142857,3.715
2019-11-27,3.39114285714286,3.715
2019-11-28,3.38757142857143,3.678
2019-11-29,3.39842857142857,3.721
2019-12-02,3.39885714285714,3.76
2019-12-03,3.38814285714286,3.736
2019-12-04,3.38142857142857,3.707
2019-12-05,3.37571428571429,3.729
2019-12-06,3.377,3.7
2019-12-09,3.37785714285714,3.687
2019-12-10,3.38971428571429,3.701
2019-12-11,3.39171428571429,3.724
2019-12-12,3.38871428571429,3.767
2019-12-13,3.36728571428571,3.721
2019-12-16,3.35628571428571,3.694
2019-12-17,3.34371428571429,3.709
2019-12-18,3.33585714285714,3.708
2019-12-19,3.33642857142857,3.691
2019-12-20,3.32114285714286,3.643
2019-12-23,3.31471428571429,3.666
2019-12-24,3.31357142857143,3.534
2019-12-26,3.31828571428571,3.675
2019-12-27,3.32071428571429,3.68
2019-12-30,3.31428571428571,3.612
2019-12-31,3.31142857142857,3.652
2020-01-02,3.301,3.672
2020-01-03,3.31057142857143,3.656
2020-01-06,3.322,3.69
2020-01-07,3.32557142857143,3.689
2020-01-08,3.31757142857143,3.641
2020-01-09,3.31842857142857,3.678
2020-01-10,3.32257142857143,3.676
2020-01-13,3.33614285714286,3.688
2020-01-14,3.32657142857143,3.692
2020-01-15,3.32285714285714,3.667
2020-01-16,3.32228571428571,3.687
2020-01-17,3.31971428571429,3.656
2020-01-20,3.31957142857143,3.636
2020-01-21,3.31728571428571,3.658
2020-01-22,3.31357142857143,3.641
2020-01-23,3.31985714285714,3.621
2020-01-24,3.32128571428571,3.644
2020-01-27,3.33614285714286,3.608
2020-01-28,3.33314285714286,3.657
2020-01-29,3.34528571428571,3.66
2020-01-30,3.361,3.622
2020-01-31,3.375,3.721
2020-02-03,3.373,3.736
2020-02-04,3.35942857142857,3.69
2020-02-05,3.35871428571429,3.689
2020-02-06,3.37228571428571,3.657
2020-02-07,3.38685714285714,3.689
2020-02-10,3.39571428571429,3.681
2020-02-11,3.38728571428571,3.656
2020-02-12,3.37985714285714,3.669
2020-02-13,3.38342857142857,3.656
2020-02-14,3.38014285714286,3.631
2020-02-17,3.38142857142857,3.631
2020-02-18,3.384,3.646
2020-02-19,3.38242857142857,3.586
2020-02-20,3.39042857142857,3.62
2020-02-21,3.391,3.649
2020-02-24,3.40314285714286,3.663
2020-02-25,3.40542857142857,3.681
2020-02-26,3.41128571428571,3.702
2020-02-27,3.42928571428571,3.737
2020-02-28,3.45271428571429,3.772
2020-03-02,3.44285714285714,3.762
2020-03-03,3.42857142857143,3.79
2020-03-04,3.421,3.793
2020-03-05,3.44414285714286,3.829
2020-03-06,3.47385714285714,3.887
2020-03-09,3.50328571428571,3.94
2020-03-10,3.49628571428571,3.862
2020-03-11,3.50971428571429,3.869
2020-03-12,3.54485714285714,3.927
2020-03-13,3.52614285714286,3.889
2020-03-16,3.55314285714286,3.908
2020-03-17,3.54857142857143,3.868
2020-03-18,3.57066666666667,3.84
2020-03-19,3.56033333333333,3.804
2020-03-20,3.52266666666667,3.757
2020-03-23,3.53266666666667,3.773
2020-03-24,3.51816666666667,3.736
2020-03-25,3.48883333333333,3.778
2020-03-26,3.41566666666667,3.811
2020-03-27,3.41733333333333,3.73
2020-03-30,3.4355,3.752
2020-03-31,3.43466666666667,3.736
2020-04-01,3.46066666666667,3.74
2020-04-02,3.44866666666667,3.726
2020-04-03,3.45533333333333,3.713
2020-04-06,3.40383333333333,3.558
2020-04-07,3.366,3.65
2020-04-08,3.3515,3.61
2020-04-13,3.378,3.658
2020-04-14,3.39,3.618
2020-04-15,3.41566666666667,3.705
2020-04-16,3.40983333333333,3.672
2020-04-17,3.40283333333333,3.693
2020-04-20,3.4075,3.591
2020-04-21,3.38816666666667,3.682
2020-04-22,3.3725,3.65
2020-04-23,3.364,3.601
2020-04-24,3.37983333333333,3.55
2020-04-27,3.39683333333333,3.572
2020-04-28,3.383,3.621
2020-04-29,3.36933333333333,3.619
2020-04-30,3.37766666666667,3.469
2020-05-04,3.38733333333333,3.635
2020-05-05,3.38916666666667,3.647
2020-05-06,3.4065,3.591
2020-05-07,3.40433333333333,3.676
2020-05-08,3.39633333333333,3.644
2020-05-11,3.418,3.654
2020-05-12,3.42316666666667,3.597
2020-05-13,3.43733333333333,3.507
2020-05-14,3.45233333333333,3.697
2020-05-15,3.44183333333333,3.64
2020-05-18,3.41916666666667,3.676
2020-05-19,3.42783333333333,3.6
2020-05-20,3.40333333333333,3.716
2020-05-21,3.40416666666667,3.698
2020-05-22,3.42483333333333,3.69
2020-05-25,3.4245,3.691
2020-05-26,3.4225,3.73
2020-05-27,3.45133333333333,3.763
2020-05-28,3.43916666666667,3.765
2020-05-29,3.42933333333333,3.675
2020-06-01,3.4165,3.763
2020-06-02,3.39983333333333,3.699
2020-06-03,3.38983333333333,3.792
2020-06-04,3.42566666666667,3.855
2020-06-05,3.42866666666667,3.82
2020-06-08,3.43866666666667,3.766
2020-06-09,3.4465,3.848
2020-06-10,3.43266666666667,3.886
2020-06-11,3.45533333333333,3.823
2020-06-12,3.46216666666667,3.888
2020-06-15,3.48433333333333,3.826
2020-06-16,3.4735,3.927
2020-06-17,3.49216666666667,3.897
2020-06-18,3.51366666666667,3.916
2020-06-19,3.507,3.851
2020-06-22,3.49433333333333,3.876
2020-06-23,3.51616666666667,3.951
2020-06-24,3.52383333333333,3.96
2020-06-25,3.507,3.925
2020-06-26,3.52,3.877
2020-06-30,3.53983333333333,3.913
2020-07-01,3.53333333333333,3.897
2020-07-02,3.51733333333333,3.812
2020-07-03,3.52883333333333,3.888
2020-07-06,3.54566666666667,3.913
2020-07-07,3.54333333333333,3.946
2020-07-08,3.53116666666667,3.745
2020-07-09,3.512,3.938
2020-07-10,3.50366666666667,3.897
2020-07-13,3.49666666666667,3.886
2020-07-14,3.50033333333333,3.892
2020-07-15,3.49516666666667,3.958
2020-07-16,3.49583333333333,3.869
2020-07-17,3.512,3.974
2020-07-20,3.51283333333333,3.989
2020-07-21,3.49116666666667,3.977
2020-07-22,3.503,4.019
2020-07-23,3.51733333333333,4.051
2020-07-24,3.533,4.082
2020-07-27,3.52133333333333,4.135
2020-07-29,3.50583333333333,4.066
2020-07-30,3.5065,4.061
2020-07-31,3.52566666666667,4.049
2020-08-03,3.539,3.988
2020-08-04,3.54883333333333,4.099
2020-08-05,3.54616666666667,4.167
2020-08-06,3.5455,4.119
2020-08-07,3.5495,4.154
2020-08-10,3.55766666666667,4.057
2020-08-11,3.561,4.147
2020-08-12,3.567,4.112
2020-08-13,3.571,4.192
2020-08-14,3.573,4.194
2020-08-17,3.57683333333333,4.177
2020-08-18,3.5715,4.254
2020-08-19,3.55933333333333,4.194
2020-08-20,3.5745,4.235
2020-08-21,3.5825,4.159
2020-08-24,3.58,4.19
2020-08-25,3.588,4.208
2020-08-26,3.58033333333333,4.209
2020-08-27,3.5655,4.144
2020-08-28,3.538,4.195
2020-08-31,3.54283333333333,4.07
2020-09-01,3.524,4.194
2020-09-02,3.5315,4.147
2020-09-03,3.54066666666667,4.069
2020-09-04,3.54583333333333,4.135
2020-09-07,3.53483333333333,4.108
2020-09-08,3.54366666666667,4.108
2020-09-09,3.533,4.138
2020-09-10,3.54,4.151
2020-09-11,3.568,4.185
2020-09-14,3.567,4.198
2020-09-15,3.54733333333333,4.219
2020-09-16,3.53633333333333,4.185
2020-09-17,3.53116666666667,4.166
2020-09-18,3.52333333333333,4.119
2020-09-21,3.5455,4.148
2020-09-22,3.55183333333333,4.149
2020-09-23,3.57016666666667,4.15
2020-09-24,3.58033333333333,4.152
2020-09-25,3.593,4.12
2020-09-28,3.58816666666667,4.159
2020-09-29,3.5935,4.078
2020-09-30,3.59733333333333,4.17
2020-10-01,3.60183333333333,4.212
2020-10-02,3.618,3.966
2020-10-05,3.60316666666667,4.006
2020-10-06,3.58183333333333,4.192
2020-10-07,3.5755,4.192
2020-10-08,3.57783333333333,4.13
2020-10-09,3.57066666666667,4.189
2020-10-12,3.5875,4.183
2020-10-13,3.59383333333333,4.182
2020-10-14,3.588,4.147
2020-10-15,3.5845,4.186
2020-10-16,3.577,4.087
2020-10-19,3.58666666666667,4.218
2020-10-20,3.5865,4.218
2020-10-21,3.59766666666667,4.23
2020-10-22,3.60166666666667,4.18
2020-10-23,3.60233333333333,4.218
2020-10-26,3.60266666666667,4.199
2020-10-27,3.607,4.249
2020-10-28,3.61166666666667,4.213
2020-10-29,3.61066666666667,4.201
2020-10-30,3.61266666666667,4.137
2020-11-02,3.61416666666667,4.074
2020-11-03,3.60216666666667,4.135
2020-11-04,3.59633333333333,4.144
2020-11-05,3.59133333333333,4.165
2020-11-06,3.597,4.237
2020-11-09,3.58233333333333,4.157
2020-11-10,3.62266666666667,4.22
2020-11-11,3.62033333333333,4.166
2020-11-12,3.634,4.207
2020-11-13,3.643,4.214
2020-11-16,3.66016666666667,4.217
2020-11-17,3.6185,4.273
2020-11-18,3.57266666666667,4.192
2020-11-19,3.57183333333333,4.213
2020-11-20,3.58533333333333,4.222
2020-11-23,3.59883333333333,4.225
2020-11-24,3.60533333333333,4.245
2020-11-25,3.6065,4.28
2020-11-26,3.6025,4.285
2020-11-27,3.60333333333333,4.257
2020-11-30,3.60483333333333,4.283
2020-12-01,3.60333333333333,4.303
2020-12-02,3.60433333333333,4.289
2020-12-03,3.594,4.331
2020-12-04,3.58883333333333,4.229
2020-12-07,3.599,4.291
2020-12-09,3.6,4.269
2020-12-10,3.59733333333333,4.314
2020-12-11,3.59616666666667,4.282
2020-12-14,3.58616666666667,4.353
2020-12-15,3.5895,4.294
2020-12-16,3.58566666666667,4.31
2020-12-17,3.58316666666667,4.389
2020-12-18,3.59466666666667,4.265
2020-12-21,3.60483333333333,4.374
2020-12-22,3.61333333333333,4.327
2020-12-23,3.61083333333333,4.363
2020-12-24,3.6113,4.135
2020-12-28,3.61283333333333,4.362
2020-12-29,3.6175,4.3
2020-12-30,3.61816666666667,4.429
2020-12-31,3.62025,4.446
2021-01-04,3.624,4.306
2021-01-05,3.6275,4.399
2021-01-06,3.62483333333333,4.383
2021-01-07,3.62066666666667,4.369
2021-01-08,3.611,4.395
2021-01-11,3.61516666666667,4.383
2021-01-12,3.60633333333333,4.271
2021-01-13,3.6125,4.351
2021-01-14,3.61066666666667,4.346
2021-01-15,3.61116666666667,4.293
2021-01-18,3.611,4.322
2021-01-19,3.61216666666667,4.355
2021-01-20,3.61316666666667,4.351
2021-01-21,3.61916666666667,4.392
2021-01-22,3.63283333333333,4.393
2021-01-25,3.642,4.309
2021-01-26,3.6435,4.394
2021-01-27,3.6495,4.37
2021-01-28,3.64433333333333,4.376
2021-01-29,3.63716666666667,4.338
2021-02-01,3.63733333333333,4.301
2021-02-02,3.63683333333333,4.331
2021-02-03,3.63616666666667,4.34
2021-02-04,3.6435,4.338
2021-02-05,3.6365,4.365
2021-02-08,3.6415,4.358
2021-02-09,3.641,4.346
2021-02-10,3.63666666666667,4.39
2021-02-11,3.63783333333333,4.379
2021-02-12,3.64383333333333,4.381
2021-02-15,3.64366666666667,4.313
2021-02-16,3.64966666666667,4.401
2021-02-17,3.65166666666667,4.371
2021-02-18,3.64916666666667,4.356
2021-02-19,3.65216666666667,4.376
2021-02-22,3.65366666666667,4.408
2021-02-23,3.65183333333333,4.384
2021-02-24,3.64883333333333,4.393
2021-02-25,3.64716666666667,4.433
2021-02-26,3.64916666666667,4.35
2021-03-01,3.653,4.366
2021-03-02,3.66283333333333,4.388
2021-03-03,3.67416666666667,4.415
2021-03-04,3.67466666666667,4.395
2021-03-05,3.69283333333333,4.348
2021-03-08,3.70133333333333,4.321
2021-03-09,3.70283333333333,4.314
2021-03-10,3.69266666666667,4.359
2021-03-11,3.69116666666667,4.37
2021-03-12,3.7035,4.339
2021-03-15,3.71583333333333,4.353
2021-03-16,3.7035,4.363
2021-03-17,3.70666666666667,4.363
2021-03-18,3.70566666666667,4.361
2021-03-19,3.7135,4.364
2021-03-22,3.721,4.383
2021-03-23,3.71616666666667,4.365
2021-03-24,3.72233333333333,4.318
2021-03-25,3.73216666666667,4.353
2021-03-26,3.735,4.372
2021-03-29,3.74766666666667,4.354
2021-03-30,3.7635,4.315
2021-03-31,3.7535,4.297
2021-04-05,3.711,4.321
2021-04-06,3.6445,4.253
2021-04-07,3.61,4.284
2021-04-08,3.593,4.25
2021-04-09,3.61966666666667,4.267
2021-04-12,3.6395,4.287
2021-04-13,3.62066666666667,4.249
2021-04-14,3.62683333333333,4.289
2021-04-15,3.62083333333333,4.31
2021-04-16,3.63033333333333,4.282
2021-04-19,3.67133333333333,4.36
2021-04-20,3.68216666666667,4.419
2021-04-21,3.70233333333333,4.416
2021-04-22,3.7585,4.491
2021-04-23,3.77316666666667,4.486
2021-04-26,3.8265,4.577
2021-04-27,3.83633333333333,4.609
2021-04-28,3.79133333333333,4.563
2021-04-29,3.78016666666667,4.55
2021-04-30,3.78483333333333,4.55
2021-05-03,3.80983333333333,4.547
2021-05-04,3.828,4.536
2021-05-05,3.82166666666667,4.578
2021-05-06,3.81616666666667,4.574
2021-05-07,3.798,4.599
2021-05-10,3.74833333333333,4.519
2021-05-11,3.68883333333333,4.477
2021-05-12,3.7235,4.456
2021-05-13,3.67216666666667,4.385
2021-05-14,3.66966666666667,4.285
2021-05-17,3.70516666666667,4.37
2021-05-18,3.72833333333333,4.515
2021-05-19,3.7435,4.558
2021-05-20,3.72783333333333,4.483
2021-05-21,3.74316666666667,4.36
2021-05-24,3.79466666666667,4.574
2021-05-25,3.82366666666667,4.669
2021-05-26,3.8405,4.611
2021-05-27,3.85916666666667,4.641
2021-05-28,3.79366666666667,4.499
2021-05-31,3.81733333333333,4.377
2021-06-01,3.84166666666667,4.689
2021-06-02,3.844,4.614
2021-06-03,3.85,4.636
2021-06-04,3.823,4.641
2021-06-07,3.90266666666667,4.603
2021-06-08,3.92483333333333,4.699
2021-06-09,3.8795,4.775
2021-06-10,3.87883333333333,4.624
2021-06-11,3.89283333333333,4.706
2021-06-14,3.88483333333333,4.543
2021-06-15,3.89283333333333,4.728
2021-06-16,3.896,4.704
2021-06-17,3.91016666666667,4.612
2021-06-18,3.938,4.504
2021-06-21,3.94716666666667,4.633
2021-06-22,3.97166666666667,4.718
2021-06-23,3.97616666666667,4.696
2021-06-24,3.98016666666667,4.744
2021-06-25,3.97483333333333,4.728
2021-06-28,3.905,4.681
2021-06-30,3.85633333333333,4.651
2021-07-01,3.85633333333333,4.554
2021-07-02,3.8835,4.562
2021-07-05,3.902,4.417
2021-07-06,3.94683333333333,4.635
2021-07-07,3.95583333333333,4.662
2021-07-08,3.96083333333333,4.623
2021-07-09,3.9555,4.663
2021-07-12,3.95583333333333,4.486
2021-07-13,3.96766666666667,4.522
2021-07-14,3.96216666666667,4.676
2021-07-15,3.95466666666667,4.617
2021-07-16,3.904,4.45
2021-07-19,3.93466666666667,4.569
2021-07-20,3.95016666666667,4.633
2021-07-21,3.94766666666667,4.493
2021-07-22,3.93583333333333,4.535
2021-07-23,3.9215,4.624
2021-07-26,3.907,4.593
2021-07-27,3.91866666666667,4.533
2021-07-30,4.0485,4.749
2021-08-02,4.055,4.715
2021-08-03,4.06016666666667,4.656
2021-08-04,4.07133333333333,4.628
2021-08-05,4.06916666666667,4.671
2021-08-06,4.08783333333333,4.643
2021-08-09,4.105,4.59
2021-08-10,4.061,4.575
2021-08-11,4.08783333333333,4.72
2021-08-12,4.09266666666667,4.593
2021-08-13,4.07633333333333,4.697
2021-08-16,4.0745,4.535
2021-08-17,4.08516666666667,4.685
2021-08-18,4.09233333333333,4.718
2021-08-19,4.1095,4.677
2021-08-20,4.11016666666667,4.658
2021-08-23,4.10383333333333,4.676
2021-08-24,4.08983333333333,4.791
2021-08-25,4.095,4.798
2021-08-26,4.08566666666667,4.793
2021-08-27,4.07,4.796
2021-08-31,4.08383333333333,4.776
2021-09-01,4.07816666666667,4.784
2021-09-02,4.09683333333333,4.825
2021-09-03,4.09066666666667,4.827
2021-09-06,4.10066666666667,4.788
2021-09-07,4.09883333333333,4.693
2021-09-08,4.08983333333333,4.782
2021-09-09,4.09883333333333,4.812
2021-09-10,4.09766666666667,4.799
2021-09-13,4.10333333333333,4.81
2021-09-14,4.1025,4.706
2021-09-15,4.10516666666667,4.859
2021-09-16,4.11,4.84
2021-09-17,4.1075,4.78
2021-09-20,4.11683333333333,4.756
2021-09-21,4.11083333333333,4.81
2021-09-22,4.10866666666667,4.803
2021-09-23,4.1105,4.796
2021-09-24,4.108,4.717
2021-09-27,4.123,4.767
2021-09-28,4.12433333333333,4.807
2021-09-29,4.12716666666667,4.764
2021-09-30,4.13483333333333,4.73
2021-10-01,4.1245,4.783
2021-10-04,4.1285,4.623
2021-10-05,4.13016666666667,4.689
2021-10-06,4.13366666666667,4.736
2021-10-07,4.0845,4.611
2021-10-11,4.06566666666667,4.537
2021-10-12,4.05766666666667,4.498
2021-10-13,3.989,4.613
2021-10-14,3.93116666666667,4.534
2021-10-15,3.923,4.432
2021-10-18,3.94766666666667,4.346
2021-10-19,3.944,4.448
2021-10-20,3.94083333333333,4.459
2021-10-21,3.94983333333333,4.573
2021-10-22,3.96233333333333,4.524
2021-10-25,3.96916666666667,4.43
2021-10-26,3.98983333333333,4.525
2021-10-27,3.98416666666667,4.412
2021-10-28,3.97633333333333,4.604
2021-10-29,3.99066666666667,4.441
2021-11-02,4.00616666666667,4.552
2021-11-03,4.01066666666667,4.594
2021-11-04,4.00783333333333,4.482
2021-11-05,4.01316666666667,4.445
2021-11-08,4.0115,4.518
2021-11-09,4.01366666666667,4.633
2021-11-10,4.023,4.494
2021-11-11,4.01966666666667,4.535
2021-11-12,4.02033333333333,4.554
2021-11-15,3.9985,4.524
2021-11-16,3.9975,4.503
2021-11-17,4.00116666666667,4.441
2021-11-18,4.018,4.538
2021-11-19,4.01683333333333,4.435
2021-11-22,4.01616666666667,4.33
2021-11-23,4.00483333333333,4.495
2021-11-24,4.0195,4.449
2021-11-25,4.02616666666667,4.492
2021-11-26,4.03766666666667,4.533
2021-11-29,4.0505,4.364
2021-11-30,4.05966666666667,4.33
2021-12-01,4.0645,4.577
2021-12-02,4.0695,4.404
2021-12-03,4.07216666666667,4.506
2021-12-06,4.08166666666667,4.563
2021-12-07,4.07516666666667,4.412
2021-12-09,4.07816666666667,4.496
2021-12-10,4.06516666666667,4.584
2021-12-13,4.055,4.371
2021-12-14,4.05116666666667,4.54
2021-12-15,4.0525,4.46
2021-12-16,4.0365,4.468
2021-12-17,4.033,4.465
2021-12-20,4.0435,4.499
2021-12-21,4.05116666666667,4.467
2021-12-22,4.04216666666667,4.539
2021-12-23,4.01,4.536
2021-12-24,3.99683333333333,4.534
2021-12-27,3.97966666666667,4.498
2021-12-28,3.94816666666667,4.402
2021-12-29,3.96633333333333,4.477
2021-12-30,3.98516666666667,4.434
2021-12-31,3.9678,4.344
2022-01-03,3.98366666666667,4.467
2022-01-04,3.9595,4.465
2022-01-05,3.952,4.291
2022-01-06,3.96716666666667,4.472
2022-01-07,3.94516666666667,4.362
2022-01-10,3.92766666666667,4.22
2022-01-11,3.91633333333333,4.446
2022-01-12,3.89233333333333,4.448
2022-01-13,3.89483333333333,4.341
2022-01-14,3.87033333333333,4.344
2022-01-17,3.84766666666667,4.371
2022-01-18,3.85283333333333,4.276
2022-01-19,3.8625,4.251
2022-01-20,3.84466666666667,4.153
2022-01-21,3.8215,4.227
2022-01-24,3.839,4.242
2022-01-25,3.8475,4.337
